ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,50_50,bad_behaviour_card,ball_recovery_offensive,block_deflection,injury_stoppage_in_chain,pass_no_touch,block_offensive,clearance_other,pass_miscommunication,shot_open_goal,shot_redirect,dribble_no_touch,pass_goal_assist,pass_straight,shot_deflected,goalkeeper_lost_out,goalkeeper_shot_saved_off_target,shot_saved_off_target,block_save_block,goalkeeper_shot_saved_to_post,goalkeeper_success_in_play,shot_saved_to_post,x,y,end_x,end_y,time_seconds,x_norm,y_norm,end_x_norm,end_y_norm,player_id_code,receiver_id_code,match_id_ev,event_idx,dangerous_label
,,,,,,,,-0.12812092121528468,,,,,,0.68913,,,,,,,,,,,,,,,,d7443c53-984b-468d-a5db-d9524b37c78a,2316,,"[73.3, 12.2]",3754045,58,,,,,-0.09407851474395125,,0.8468897111248405,,,,"[78.3, 11.3]",-1.349862336404237,,-0.9890623228463683,,,Christian Fuchs,3812.0,,,,,-0.39184326496642696,2,1.192924121642107,Gökhan İnler,20230.0,Center Defensive Midfield,128,Leicester City,22,"['5f8678fa-b229-4077-9004-c081e63a1b92', 'e7e8d4bf-0cbc-48b7-b918-c4cc478808dd']",56,,,,,,,,,,,,,,,,,Leicester City,22,00:13:56.046,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,73.3,12.2,78.3,11.3,0.4717523138426273,0.6986961306084688,-1.296152531307656,0.35154185259558146,-1.3489656470851934,7,2,3754045,2315,0
,,,,,,,,-0.12812092121528468,,,,,,3.244079,,,,,,,,,,,,,,,,1ba846be-028f-42be-b644-43fc2094c540,2556,,"[48.2, 68.1]",3754045,66,,,,,-0.47012325384985254,,0.8468897111248405,,,,"[100.3, 26.9]",0.07114201364932234,,1.624499989934388,Incomplete,,José Leonardo Ulloa,3671.0,,True,,,-1.5043116265767502,2,-0.9503932672372604,Kasper Schmeichel,3815.0,Goalkeeper,139,Leicester City,22,"['863a1193-5d7b-43f3-89b1-f6fec0d4e728', 'c269b307-d7e0-44ec-bdfb-5312c997ac57']",39,,,,,,,,,,,,,,,,,Leicester City,22,00:21:39.043,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,48.2,68.1,100.3,26.9,0.7546004229765632,-0.10095565751049451,1.2173911574974305,1.1318854386753963,-0.6476122475620593,12,11,3754045,2555,0
,,,,,,,,-0.12812092121528468,,,,,,2.257418,,,,,,,,,,,,,,,,d8ea9ece-23e3-4984-8dc3-c957e54468cb,2568,,"[73.7, 40.4]",3754045,66,,,,,-0.40801498542721004,,0.8468897111248405,,,,"[90.8, 29.0]",0.07114201364932234,,-0.3298799048449499,Incomplete,,,,,,,,0.7206250966438964,2,-0.9503932672372604,Danny Drinkwater,3662.0,Right Center Midfield,139,Leicester City,22,['cd6a1096-71b8-4797-b9b7-99c5b77c7945'],48,,,,,,,,,,,,,,,,,Leicester City,22,00:21:48.928,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,73.7,40.4,90.8,29.0,0.7600985503679355,0.711439585399209,-0.02813943606072498,0.7949188901409305,-0.5531992899339451,4,23,3754045,2567,0
,,,,,,,,-0.12812092121528468,,,,,,1.250757,,,,,,,,,,,,,,,,6c5b1377-2c52-4776-8bfe-127d3e4be8de,2572,,"[67.4, 20.3]",3754045,66,,,,,-0.08626895286862195,,-1.5101496143358806,,,,"[73.3, 19.3]",0.07114201364932234,,-0.9505546431067834,Incomplete,,José Leonardo Ulloa,3671.0,,,,,0.7206250966438964,2,-0.9503932672372604,Marc Albrighton,3307.0,Left Midfield,139,Leicester City,22,"['01a95bc7-695d-44f1-b7ab-4021b0f7bdff', 'e3160766-58d1-4e84-bb4a-808ee94c161f']",57,,,,,,,,,,,,,,,,,Leicester City,22,00:21:57.894,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,67.4,20.3,73.3,19.3,0.765596677759308,0.5107301724450475,-0.9319360039494948,0.17419103757744195,-0.9892972370733297,13,11,3754045,2571,0
,,,,,,,,-0.12812092121528468,,,,,,1.529043,,,,,,,,,,,,,,,,481d2fb6-89b8-40ad-85a5-6f5042406bb3,2581,,"[27.2, 46.0]",3754045,67,,True,,,-0.9863248704662028,,0.8468897111248405,,,,"[34.8, 13.2]",-1.349862336404237,,0.22900803856448268,,,Christian Fuchs,3812.0,,,,,-1.5043116265767502,2,-0.9503932672372604,Robert Huth,40123.0,Left Center Back,140,Leicester City,22,['22064591-3b0c-4072-9616-b4e64380117f'],7,,,,,,,,,,,,,,,,,Leicester City,22,00:22:07.720,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,27.2,46.0,34.8,13.2,0.7717057081941662,-0.7699870340243682,0.22366458285355903,-1.1914102380622338,-1.2635443997073759,19,2,3754045,2580,0
,,,,,,,,-0.12812092121528468,,,,,,0.958244,,,,,,,,,,,,,,,,06c188b7-af79-4008-b837-366ba63bd5c0,2603,,"[77.1, 12.4]",3754045,67,,,,,-0.09601284499208818,,-1.5101496143358806,,,,"[88.6, 10.3]",0.07114201364932234,,-0.707439216026151,,,José Leonardo Ulloa,3671.0,,,,,-0.39184326496642696,2,1.192924121642107,N''Golo Kanté,3961.0,Left Center Midfield,142,Leicester City,22,"['8c2ef91a-80c2-467f-90b2-ea0228ec95e4', 'ec6fa0cb-3150-454f-abb9-af3dd995c227']",55,,,,,,,,,,,,,,,,,Leicester City,22,00:22:55.015,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,77.1,12.4,88.6,10.3,0.8010290542814856,0.8197589511205029,-1.2871595306321457,0.7168845315329492,-1.3939241983366764,15,11,3754045,2602,0
,,,,,,,,-0.12812092121528468,,,,,,0.896572,,,,,,,,,,,,,,,,2c165b9c-0d61-4089-899a-b00dd6f1b539,2609,,"[51.2, 6.2]",3754045,68,,,,,-0.15110602955938013,,-0.5673338841515921,,,,"[60.5, 3.8]",1.492146363702882,,-0.7962949112508255,,,Marc Albrighton,3307.0,,,,,0.7206250966438964,2,0.4784849920156512,Christian Fuchs,3812.0,Left Back,143,Manchester City,36,"['77d53df8-cfba-49eb-a0d6-ba593decc994', '8057f532-4214-432e-a27a-7586afef5a70']",12,,,,,,,,,,,,,,,,,Leicester City,22,00:23:12.236,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,51.2,6.2,60.5,3.8,0.8114144060207447,-0.005379746579941051,-1.5659425515729604,-0.27982704886899573,-1.6861547814713156,2,13,3754045,2608,0
,,,,,,,,-0.12812092121528468,,,,,,3.716052,,,,,,,,,,,,,,,,eade267c-76a2-41d1-991f-603e1516e620,2637,,"[7.0, 44.1]",3754045,69,,,,,0.4388951604912762,,0.8468897111248405,,,,"[63.7, 76.4]",0.07114201364932234,,1.5747766840350266,,,Riyad Mahrez,3814.0,,,,,-0.9480774457715886,2,-0.5931737024240324,Kasper Schmeichel,3815.0,Goalkeeper,146,Leicester City,22,['d2f55604-71ce-4a86-bf75-d1ec3056e769'],27,,,,,,,,,,,,,,,,,Leicester City,22,00:24:27.610,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,7.0,44.1,63.7,76.4,0.8572321342821813,-1.4135315009567608,0.13823107643621282,-0.16632252725738608,1.5778360393863475,12,18,3754045,2636,0
,,,,,,,,-0.12812092121528468,,,,,,2.762887,,,,,,,,,,,,,,,,2e6e1b96-245f-4d20-b539-7e3189cd7e65,2690,,"[57.0, 46.4]",3754045,70,,,,,0.37271284496311435,,-1.5101496143358806,,,,"[75.9, 55.1]",0.07114201364932234,,-0.31903191851421586,Incomplete,,José Leonardo Ulloa,3671.0,,,,,0.7206250966438964,2,-0.23595413761080455,N''Golo Kanté,3961.0,Left Center Midfield,153,Manchester City,36,"['12fcefca-a2bc-481c-b44e-00b8a078091f', '25884937-6632-4721-9b47-31b532da1c99', '69912dc8-f877-457c-8109-7b98011e19bd']",30,,,,,,,,,,,,,,,,,Leicester City,22,00:25:30.692,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,57.0,46.4,75.9,55.1,0.8957190260217881,0.17940034788579529,0.24165058420457933,0.26641346138687483,0.62021889772976,15,11,3754045,2689,0
,,,,,,,,-0.12812092121528468,,,,,,4.03994,,,,,,,,,,,,,,,,c74682af-27b6-4b1f-8b06-53600f19a505,2699,,"[7.0, 44.1]",3754045,71,,,,,0.3302290073420996,,0.8468897111248405,,,,"[78.7, 72.4]",0.07114201364932234,,2.078739157111287,,,José Leonardo Ulloa,3671.0,,,,,-0.9480774457715886,2,-0.5931737024240324,Kasper Schmeichel,3815.0,Goalkeeper,154,Leicester City,22,['6402092d-e605-47e9-9f61-ec6cdd3269c0'],8,,,,,,,,,,,,,,,,,Leicester City,22,00:26:08.372,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,7.0,44.1,78.7,72.4,0.9189333416742493,-1.4135315009567608,0.13823107643621282,0.365729917797033,1.3980018343804155,12,11,3754045,2698,0
,,,,,,,,-0.12812092121528468,,,,,,4.465928,,,,,,,,,,,,,,,,3c464abf-ce6f-4bb3-abb8-01717cba807b,2716,,"[59.1, 43.0]",3754045,71,,,,,-1.8515218111564493,,0.8468897111248405,,,,"[13.8, 7.2]",-1.349862336404237,,1.2545323210294166,,,Kasper Schmeichel,3815.0,,,,,0.7206250966438964,2,1.192924121642107,Robert Huth,40123.0,Left Center Back,155,Manchester City,36,['0639409d-3199-4297-8956-cda618763f4b'],19,,,,,,,,,,,,,,,,,Leicester City,22,00:26:19.192,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,59.1,43.0,13.8,7.2,0.9256532751525934,0.2463034855371827,0.08876957272090687,-1.9362836611384204,-1.5332957072162736,19,12,3754045,2715,0
,,,,,,,,-0.12812092121528468,,,,,,3.387182,,,,,,,,,,,,,,,,52072e49-3b25-4216-b9b2-278d819b1295,2794,,"[7.0, 44.1]",3754045,74,,,,,0.28407495355847784,,0.8468897111248405,,,,"[81.1, 68.3]",0.07114201364932234,,2.1157493688136704,,,José Leonardo Ulloa,3671.0,,,,,-0.9480774457715886,2,-0.5931737024240324,Kasper Schmeichel,3815.0,Goalkeeper,162,Leicester City,22,['4fb7633d-b216-44d5-99eb-5fe350438a35'],37,,,,,,,,,,,,,,,,,Leicester City,22,00:29:37.585,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,7.0,44.1,81.1,68.3,1.0466120777627863,-1.4135315009567608,0.13823107643621282,0.45085830900573964,1.2136717742493353,12,11,3754045,2793,0
,,,,,,,,-0.12812092121528468,,,,,,1.051336,,,,,,,,,,,,,,,,b463e121-b70c-4927-9334-1ed60f61afa5,2799,,"[75.1, 66.2]",3754045,74,,,,,0.9865689425421279,,0.8468897111248405,,,,"[79.0, 77.3]",0.07114201364932234,,-0.7042421652760458,,,Riyad Mahrez,3814.0,,,,,0.7206250966438964,2,-0.5931737024240324,Danny Drinkwater,3662.0,Left Defensive Midfield,162,Leicester City,22,['19acdf07-e9bc-42a6-aa4e-b7067a97a20b'],42,,,,,,,,,,,,,,,,,Leicester City,22,00:29:42.448,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,75.1,66.2,79.0,77.3,1.0496665929802154,0.7560416771668004,1.1319576510800844,0.37637096669812115,1.6182987355126817,4,18,3754045,2798,0
,,,,,,,,-0.12812092121528468,,,,,,1.459336,,,,,,,,,,,,,,,,9910fc3b-a95b-4367-ab15-681e7b64a790,2805,,"[62.2, 71.8]",3754045,74,,,,,-1.103111179120479,,-1.5101496143358806,,,,"[63.3, 57.2]",1.492146363702882,,-0.5816974117865756,,,N''Golo Kanté,3961.0,,,,,0.7206250966438964,2,-0.5931737024240324,Danny Simpson,3270.0,Right Back,162,Leicester City,22,['69858a71-f6c3-4e0a-88ea-6f57530e952f'],46,,,,,,,,,,,,,,,,,Leicester City,22,00:29:46.920,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,62.2,71.8,63.3,57.2,1.0521102051541587,0.34506526016542116,1.3837616699943682,-0.18051059245883758,0.7146318553578747,5,15,3754045,2804,0
,,,,,,,,-0.12812092121528468,,,,,,0.790668,,,,,,,,,,,,,,,,0e7421f0-5e37-4f81-90e5-c8965baf48bd,2830,,"[100.9, 61.4]",3754045,76,,,,,-2.11730821190849,e13ea49b-6c32-4361-bf9d-87e30c195c70,-0.5673338841515921,,,,"[100.0, 61.1]",-1.349862336404237,,-1.1650996962076021,,,Christian Fuchs,3812.0,True,,,,-1.5043116265767502,2,-0.9503932672372604,Riyad Mahrez,3814.0,Right Midfield,163,Leicester City,22,['3a8353ac-4004-44de-a0f5-30a7fc10e516'],21,,,,,,,,,,,,,,,,,Leicester City,22,00:31:21.075,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,100.9,61.4,100.0,61.1,1.1101459942853118,1.5779945111695601,0.9161256348678405,1.121244389774308,0.8899702052386581,18,2,3754045,2829,0
,,,,,,,,-0.12812092121528468,,,,,,3.937029,,,,,,,,,,,,,,,,24eb62b9-a866-44ba-8636-eb7265cfac3c,3068,,"[7.0, 44.1]",3754045,83,,,,,0.14027435120142667,,0.8468897111248405,,,,"[90.2, 54.8]",0.07114201364932234,,2.3685625590581343,Incomplete,,Jamie Vardy,10960.0,,,,,-0.9480774457715886,2,-0.5931737024240324,Kasper Schmeichel,3815.0,Goalkeeper,174,Leicester City,22,"['180f7227-eb70-4a9f-85db-49ad07592e70', 'add5d14d-ef76-4566-b966-f6601205e1ac']",49,,,,,,,,,,,,,,,,,Leicester City,22,00:38:49.448,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,7.0,44.1,90.2,54.8,1.3838305577669603,-1.4135315009567608,0.13823107643621282,0.7736367923387543,0.6067313323543151,12,8,3754045,3067,0
,,,,,,,,-0.12812092121528468,,,,,,0.780207,,,,,,,,,,,,,,,,24e4e928-ae80-401d-8cad-e9dcf60e40eb,3071,,"[84.7, 68.2]",3754045,83,,,,,-1.6916217381549525,,-1.5101496143358806,,,,"[79.3, 61.7]",1.492146363702882,,-0.8454735198938778,,,Andrew Philip King,3665.0,,,,,0.7206250966438964,2,-0.5931737024240324,Riyad Mahrez,3814.0,Right Midfield,174,Leicester City,22,['a45e0591-33dd-496e-b792-36fcb1a37bb6'],55,,,,,,,,,,,,,,,,,Leicester City,22,00:38:55.684,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,84.7,68.2,79.3,61.7,1.3874959760278753,1.0618845921445714,1.2218876578351858,0.3870120155992093,0.9169453359895476,18,1,3754045,3070,0
,,,,,,,,-0.12812092121528468,,,,,,1.854712,,,,,,,,,,,,,,,,1718262a-7778-482e-b568-e112d71bf2c6,3133,,"[57.8, 38.7]",3754045,84,,,,,-0.8372125327455784,,-0.5673338841515921,,,,"[65.8, 20.9]",0.07114201364932234,,-0.37404272535881844,Incomplete,,N''Golo Kanté,3961.0,,,,,0.7206250966438964,2,1.192924121642107,Andrew Philip King,3665.0,Right Defensive Midfield,176,Manchester City,36,"['719cc0e5-0b9f-4d9a-8a50-9441292f65f7', '8be1a66e-9394-4bbe-9b13-ec8cd6095eed', 'e3018533-1e92-465f-86ca-1e9d3888e19c']",49,,,,,,,,,,,,,,,,,Leicester City,22,00:39:49.860,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,57.8,38.7,65.8,20.9,1.4204847403761098,0.20488725746727615,-0.10457994180256122,-0.09183518494976757,-0.9173635550709571,1,15,3754045,3132,0
,,,,,,,,-0.12812092121528468,,,,,,3.755741,,,,,,,,,,,,,,,,b294d9f4-d2dd-4282-8a20-f2acb0ca5f70,3252,,"[48.0, 3.5]",3754045,87,,,,,2.4483606289390716,,0.8468897111248405,,,,"[46.9, 3.5]",-1.349862336404237,,-1.1586525723620724,,,Christian Fuchs,3812.0,,,,,0.7206250966438964,2,1.192924121642107,Marc Albrighton,3307.0,Left Midfield,181,Leicester City,22,"['b2a0d13a-7e98-47a7-a4ab-712a23625fb2', 'ff811120-cf01-43d5-8d15-6ca6f2dd5baf']",45,,,,,,,,,,,,,,,,,Leicester City,22,00:42:45.663,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,48.0,3.5,46.9,3.5,1.5280036760296145,-0.10732738490586467,-1.6873480606923474,-0.7622212657183357,-1.6996423468467605,13,2,3754045,3251,0
,,,,,,,,-0.12812092121528468,,,,,,1.601939,,,,,,,,,,,,,,,,c878af76-3fea-435f-abad-f192aeec7484,3290,,"[92.6, 14.6]",3754045,90,,,,,0.7717706045574947,,0.8468897111248405,True,,,"[113.8, 44.4]",0.07114201364932234,,0.3526784666989815,Incomplete,,,,,,,,-1.5043116265767502,2,-0.9503932672372604,Marc Albrighton,3307.0,Left Midfield,184,Leicester City,22,['e6627738-1c67-4ce7-aec7-578427fb8eb1'],47,,,,,,,,,,,,,,,,,Leicester City,22,00:45:47.509,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,92.6,14.6,113.8,44.4,1.6391880299440342,1.3135678242616953,-1.1882365232015342,1.6107326392243735,0.1391623993388923,13,23,3754045,3289,0
,,,,,,,,-0.12812092121528468,,,,,,2.627387,,,,,,,,,,,,,,,,b8d7b598-6e41-4ba9-a22f-895f3e283dcb,3300,,"[50.9, 24.5]",3754045,91,,,,,-1.0308685702591958,,-1.5101496143358806,,,,"[52.8, 13.4]",0.07114201364932234,,-0.7257059613971261,Incomplete,,,,,,,,-0.39184326496642696,2,-0.9503932672372604,Christian Fuchs,3812.0,Left Back,184,Leicester City,22,"['62fbd43e-2335-4908-8e6c-12943f55820d', 'd1ea444d-5eec-4d73-866e-aaafdfea9fb0']",0,,,,,,,,,,,,,,,,,Leicester City,22,00:46:00.372,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,50.9,24.5,52.8,13.4,1.6471297695093499,-0.01493733767299661,-0.7430829897637817,-0.5529473039969308,-1.2545526894570793,2,23,3754045,3299,0
,,,,,,,,-0.12812092121528468,,,,,,1.530678,,,,,,,,,,,,,,,,c0796fa9-8f23-4008-b2ea-a4d6fc0f1d86,3329,,"[85.2, 43.2]",3754045,92,,,,,-0.6899543610467884,,0.8468897111248405,,,,"[93.6, 31.3]",-1.349862336404237,,-0.5849066975586312,Incomplete,,Ritchie De Laet,28782.0,,,,,0.7206250966438964,2,0.4784849920156512,Andrew Philip King,3665.0,Right Defensive Midfield,186,Leicester City,22,"['12ec4ecf-fa2d-4724-b4a6-84aa166dfc51', 'a2a681dc-6681-4a44-9091-8f640956754d']",51,,,,,,,,,,,,,,,,,Leicester City,22,00:47:51.938,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,85.2,43.2,93.6,31.3,1.7149400073362762,1.0778139106329974,0.09776257339641722,0.8942353465510887,-0.44979462205553433,1,17,3754045,3328,0
,,,,,,,,-0.12812092121528468,,,,,,3.308095,,,,,,,,,,,,,,,,c55e3abd-a889-4f99-992c-e76c422d9d63,16,,"[60.9, 21.7]",3754049,0,,,,,-0.010899248828481594,,0.8468897111248405,,,,"[88.2, 19.8]",0.07114201364932234,,-0.03954018412856295,Incomplete,,Jamie Vardy,10960.0,,,,,0.7206250966438964,1,1.192924121642107,Robert Huth,40123.0,Left Center Back,3,Leicester City,22,"['0d7e151c-a646-4a35-ad4b-fdff86c201bc', '976a8818-6ead-4e36-9def-95d53c8592d1', 'ffd155fe-8784-47a9-b6be-03881583479a']",27,,,,,,,,,,,,,,,,,Leicester City,22,00:00:27.400,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,60.9,21.7,88.2,19.8,-1.671906465749124,0.3036490320955146,-0.868984999220924,0.7026964663314982,-0.9668179614475884,19,8,3754049,16,0
,,,,,,,,-0.12812092121528468,,,,,,0.70302,,,,,,,,,,,,,,,,5f5a1add-4d70-45b9-8332-6fb23578509b,63,,"[79.7, 22.5]",3754049,1,,,,,-1.9622743726174403,,-0.5673338841515921,,,,"[73.3, 18.8]",-1.349862336404237,,-0.8905464227851113,Incomplete,,Danny Drinkwater,3662.0,,,,,0.7206250966438964,1,0.4784849920156512,Shinji Okazaki,3810.0,Right Center Forward,7,Leicester City,22,"['2ab420de-53ea-4ecb-ae96-cc0f9d89b91b', '9f63f16b-b751-493d-9fe5-e52e1dce9792', 'b4dfed6e-5d61-4a6c-a168-19db73f0895f']",43,,,,,,,,,,,,,,,,,Leicester City,22,00:01:43.228,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,79.7,22.5,73.3,18.8,-1.6254778344442016,0.9025914072603161,-0.8330129965188834,0.17419103757744195,-1.0117765126990712,20,4,3754049,63,0
,,,,,,,,-0.12812092121528468,,,,,,1.870842,,,,,,,,,,,,,,,,c5674ee0-2238-402e-a864-5f36b538eed9,68,,"[64.5, 23.7]",3754049,1,,,,,1.4006913070669262,,0.8468897111248405,,,,"[55.8, 66.0]",-1.349862336404237,,0.6344731961096295,,,Daniel Amartey,3709.0,,True,,,0.7206250966438964,1,0.4784849920156512,Danny Drinkwater,3662.0,Right Defensive Midfield,7,Leicester City,22,['9136120d-0d3d-4f4e-8f14-9f66351836e2'],45,,,,,,,,,,,,,,,,,Leicester City,22,00:01:45.784,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,64.5,23.7,55.8,66.0,-1.62425602835723,0.4183401252121787,-0.7790549924658224,-0.4465368149860471,1.1102671063709242,4,3,3754049,68,0
,,,,,,,,-0.12812092121528468,,,,,,1.57811,,,,,,,,,,,,,,,,82930f94-abe9-41de-aa90-93d25cc2c8fb,129,,"[26.8, 12.1]",3754049,2,,,,,-1.2668843716529716,,0.8468897111248405,,,,"[26.2, 7.8]",1.492146363702882,,-1.0205357971738036,,,Christian Fuchs,3812.0,,,,,0.7206250966438964,1,1.192924121642107,Robert Huth,40123.0,Left Center Back,10,Leicester City,22,"['25d6b126-49f5-4bcc-b369-e04f80321121', '8317fb6f-06cc-4bd9-b545-c8b43befe5a2']",46,,,,,,,,,,,,,,,,,Leicester City,22,00:02:46.989,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,26.8,12.1,26.2,7.8,-1.5869909427045947,-0.7827304888151086,-1.3006490316454111,-1.496453639893434,-1.5063205764653838,19,2,3754049,129,0
,,,,,,,,-0.12812092121528468,,,,,,0.989915,,,,,,,,,,,,,,,,182e93fc-3019-473a-9aa0-990497c6cfd5,149,,"[70.8, 52.4]",3754049,3,,,,,0.18611783342062335,,-1.5101496143358806,,,,"[80.8, 54.3]",1.492146363702882,,-0.7718295034138473,,,Jamie Vardy,10960.0,,,,,-0.39184326496642696,1,1.192924121642107,Riyad Mahrez,3814.0,Right Midfield,10,Leicester City,22,"['9e222d6b-59b4-48f8-8587-c3c5b6327879', 'b41899f4-c0ca-4eac-8bd6-4ede2aec9d18']",6,,,,,,,,,,,,,,,,,Leicester City,22,00:03:06.031,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,70.8,52.4,80.8,54.3,-1.5747728818348783,0.6190495381663408,0.511440604469884,0.4402172601046515,0.5842520567285737,18,8,3754049,149,0
,,,,,,,,-0.12812092121528468,,,,,,0.480577,,,,,,,,,,,,,,,,bd0aeb46-5768-4ae7-99d5-a284b0055a97,165,,"[24.4, 57.2]",3754049,3,,,,,0.6438279597144402,,0.8468897111248405,,,,"[27.9, 60.7]",-1.349862336404237,,-0.9946270657100125,,,Riyad Mahrez,3814.0,,,,,0.7206250966438964,1,1.192924121642107,Danny Drinkwater,3662.0,Right Defensive Midfield,13,Leicester City,22,['813c100d-7101-445e-8696-1949a21fdcf1'],46,,,,,,,,,,,,,,,,,Leicester City,22,00:03:46.993,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,24.4,57.2,27.9,60.7,-1.5503367600954454,-0.8591912175595514,0.7272726206821278,-1.4361543627872664,0.8719867847380649,4,18,3754049,165,0
,,,,,,,,-0.12812092121528468,,,,,,0.606297,,,,,,,,,,,,,,,,7fc9ea0d-3a6b-4ffe-956b-30fa78579f76,179,,"[40.9, 51.4]",3754049,3,,,,,0.3350948507767752,,0.8468897111248405,,,,"[50.6, 55.3]",-1.349862336404237,,-0.7600800634199958,,,Danny Drinkwater,3662.0,,,,,-1.5043116265767502,1,-0.9503932672372604,N''Golo Kanté,3961.0,Left Defensive Midfield,14,Leicester City,22,['e19f38c1-7b07-49d3-8804-64e8dc133b8e'],53,,,,,,,,,,,,,,,,,Leicester City,22,00:03:53.845,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,40.9,51.4,50.6,55.3,-1.5460604387910446,-0.3335237074415078,0.46647560109233305,-0.6309816626049122,0.6292106079800565,15,4,3754049,179,0
,,,,,,,,-0.12812092121528468,,,,,,0.948636,,,,,,,,,,,,,,,,0e7830a8-055d-4c11-b560-4003a6e33491,199,,"[37.7, 30.8]",3754049,4,,,,,-0.08080588047153926,,0.8468897111248405,,,,"[56.2, 27.8]",-1.349862336404237,,-0.4069972928602788,,,Danny Drinkwater,3662.0,,,,,-1.5043116265767502,1,-0.9503932672372604,Wes Morgan,3813.0,Right Center Back,15,Leicester City,22,['107e0d1e-cf7a-4b18-855f-0f463380e947'],18,,,,,,,,,,,,,,,,,Leicester City,22,00:04:18.289,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,37.7,30.8,56.2,27.8,-1.530787862703899,-0.43547134576743124,-0.45980346848521214,-0.4323487497845956,-0.6071495514357245,21,4,3754049,199,0
,,,,,,,,-0.12812092121528468,,,,,,4.195078,,,,,,,,,,,,,,,,a187beda-02f6-43c9-a500-fe0a3a16b60e,255,,"[18.7, 72.5]",3754049,5,,True,,,0.10858332720183708,,0.8468897111248405,,,,"[99.4, 79.5]",0.07114201364932234,,2.2457614071701744,Out,,,,,,,,-1.5043116265767502,1,-0.9503932672372604,Kasper Schmeichel,3815.0,Goalkeeper,18,Leicester City,22,,42,,,,,,,,,,,,,,,,,Leicester City,22,00:05:42.205,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,18.7,72.5,99.4,79.5,-1.47947200705109,-1.040785448327603,1.4152371723586539,1.0999622919721312,1.7172075482659446,12,23,3754049,255,0
